loss,acc
1.7533496618270874,0.3671875
1.773078203201294,0.36328125
1.7952210903167725,0.35546875
1.8107562065124512,0.359375
1.789947271347046,0.36328125
1.7576024532318115,0.37109375
1.7653521299362183,0.359375
1.772882342338562,0.36328125
1.7848093509674072,0.3671875
1.761851191520691,0.37109375
1.8033020496368408,0.35546875
1.784060001373291,0.37109375
1.7718980312347412,0.36328125
1.7585020065307617,0.37890625
1.7370498180389404,0.3828125
1.7307132482528687,0.3828125
1.726200819015503,0.3828125
1.7436249256134033,0.38671875
1.7425012588500977,0.38671875
1.7401907444000244,0.3828125
1.7403957843780518,0.3828125
1.7300083637237549,0.39453125
1.6945164203643799,0.38671875
1.7249934673309326,0.390625
1.739565134048462,0.390625
1.7343956232070923,0.390625
1.7200878858566284,0.38671875
1.70035719871521,0.40625
1.7019165754318237,0.39453125
1.7412809133529663,0.39453125
1.6967895030975342,0.390625
1.7515432834625244,0.3828125
1.709174394607544,0.3984375
1.7007396221160889,0.40234375
1.7100579738616943,0.390625
1.6810662746429443,0.40625
1.7005888223648071,0.40625
1.73045015335083,0.3984375
1.7141058444976807,0.38671875
1.6948424577713013,0.39453125
1.678972601890564,0.4140625
1.7190401554107666,0.38671875
1.6989065408706665,0.40234375
1.6555423736572266,0.41796875
1.6617376804351807,0.41015625
1.6960158348083496,0.40625
1.669861078262329,0.41796875
1.6526234149932861,0.41015625
1.6753368377685547,0.41796875
1.6425433158874512,0.421875
1.6509394645690918,0.421875
1.6525845527648926,0.42578125
1.692284345626831,0.39453125
1.686929702758789,0.40234375
1.6578260660171509,0.42578125
1.6283193826675415,0.43359375
1.6596720218658447,0.4296875
1.6750495433807373,0.421875
1.6648175716400146,0.42578125
1.6486328840255737,0.4296875
1.6398098468780518,0.4296875
1.6285936832427979,0.44140625
1.619384527206421,0.43359375
1.6382238864898682,0.4296875
1.5960180759429932,0.4453125
1.629543662071228,0.4375
1.660377025604248,0.4296875
1.5650513172149658,0.44140625
1.6108102798461914,0.44921875
1.6405904293060303,0.4375
1.631180763244629,0.43359375
1.617898941040039,0.4453125
1.6306637525558472,0.44921875
1.629758596420288,0.453125
1.6408594846725464,0.4453125
1.635314702987671,0.4375
1.6166576147079468,0.45703125
1.640104055404663,0.4453125
1.575742483139038,0.45703125
1.6050835847854614,0.4609375
1.5999343395233154,0.453125
1.6281461715698242,0.4453125
1.5932822227478027,0.44921875
1.6199989318847656,0.45703125
1.600058913230896,0.4609375
1.5866026878356934,0.47265625
1.5817404985427856,0.45703125
1.611458420753479,0.46484375
1.566758394241333,0.46875
1.5572361946105957,0.48828125
1.585921049118042,0.46875
1.5753337144851685,0.48046875
1.570436716079712,0.47265625
1.5962107181549072,0.4765625
1.5697684288024902,0.47265625
1.572102665901184,0.47265625
1.6060506105422974,0.46484375
1.6063495874404907,0.453125
1.5871589183807373,0.46875
1.5852413177490234,0.4609375
1.5719449520111084,0.4609375
