loss,acc,val_loss,val_acc
1.6161656379699707,0.48106059432029724,1.9316071271896362,0.3571428656578064
1.5985385179519653,0.48106059432029724,1.9172645807266235,0.3571428656578064
1.594822645187378,0.48106059432029724,1.9031436443328857,0.3571428656578064
1.5796648263931274,0.48106059432029724,1.89075767993927,0.3571428656578064
1.5802733898162842,0.48106059432029724,1.8777300119400024,0.3571428656578064
1.5721280574798584,0.47727271914482117,1.8662817478179932,0.3571428656578064
1.554101824760437,0.48106059432029724,1.8553056716918945,0.3571428656578064
1.5541796684265137,0.48106059432029724,1.8436355590820312,0.3571428656578064
1.5408364534378052,0.48106059432029724,1.8331736326217651,0.3571428656578064
1.5454542636871338,0.48106059432029724,1.8231538534164429,0.3571428656578064
1.5274523496627808,0.4886363744735718,1.8139103651046753,0.3571428656578064
1.5415745973587036,0.4734848439693451,1.8048579692840576,0.3571428656578064
1.5325442552566528,0.47727271914482117,1.7963446378707886,0.3571428656578064
1.521324634552002,0.4848484992980957,1.788384199142456,0.3571428656578064
1.5220290422439575,0.47727271914482117,1.7809789180755615,0.3571428656578064
1.5219255685806274,0.47727271914482117,1.7732285261154175,0.3571428656578064
1.5172662734985352,0.47727271914482117,1.767303705215454,0.3571428656578064
1.5041179656982422,0.4848484992980957,1.7607663869857788,0.3571428656578064
1.4959805011749268,0.48106059432029724,1.7542022466659546,0.3571428656578064
1.4965381622314453,0.4886363744735718,1.7488552331924438,0.3571428656578064
1.5083308219909668,0.47727271914482117,1.7423065900802612,0.3571428656578064
1.5055584907531738,0.47727271914482117,1.7380752563476562,0.3571428656578064
1.4951928853988647,0.4848484992980957,1.7322899103164673,0.3571428656578064
1.500226378440857,0.47727271914482117,1.728624939918518,0.3571428656578064
1.484683632850647,0.4848484992980957,1.724427342414856,0.3571428656578064
1.476628303527832,0.4886363744735718,1.7197030782699585,0.3571428656578064
1.4938724040985107,0.48106059432029724,1.7158544063568115,0.3571428656578064
1.477648138999939,0.4848484992980957,1.7120702266693115,0.3571428656578064
1.4980125427246094,0.4734848439693451,1.7082940340042114,0.3571428656578064
1.4781440496444702,0.48106059432029724,1.704622507095337,0.3571428656578064
1.4794121980667114,0.4848484992980957,1.7009745836257935,0.3571428656578064
1.4858076572418213,0.48106059432029724,1.697614073753357,0.3571428656578064
1.4916352033615112,0.47727271914482117,1.6939421892166138,0.3571428656578064
1.4822947978973389,0.4848484992980957,1.6910016536712646,0.3571428656578064
1.4746962785720825,0.4886363744735718,1.6876541376113892,0.3571428656578064
1.4825856685638428,0.4848484992980957,1.6850593090057373,0.3571428656578064
1.4915354251861572,0.4734848439693451,1.6818037033081055,0.3571428656578064
1.475145936012268,0.48106059432029724,1.6798676252365112,0.3571428656578064
1.4707382917404175,0.4848484992980957,1.6776973009109497,0.3571428656578064
1.474691390991211,0.47727271914482117,1.6744890213012695,0.3571428656578064
1.6017690896987915,0.4469696879386902,1.8251081705093384,0.3571428656578064
1.6254606246948242,0.43939393758773804,1.6693298816680908,0.3571428656578064
1.537721872329712,0.4734848439693451,1.6976977586746216,0.3571428656578064
1.4623723030090332,0.49242424964904785,1.6814939975738525,0.3571428656578064
1.4391326904296875,0.47727271914482117,1.7184759378433228,0.3571428656578064
1.4682374000549316,0.46212121844291687,1.694940447807312,0.3571428656578064
1.4675476551055908,0.46212121844291687,1.6734559535980225,0.3571428656578064
1.47476065158844,0.48106059432029724,1.679201364517212,0.3571428656578064
1.4515047073364258,0.469696968793869,1.74274480342865,0.3571428656578064
1.3936480283737183,0.5075757503509521,1.6861544847488403,0.3571428656578064
1.4123482704162598,0.469696968793869,1.6599409580230713,0.3571428656578064
1.384039282798767,0.47727271914482117,1.8231697082519531,0.3571428656578064
1.4385970830917358,0.48106059432029724,1.6680777072906494,0.3571428656578064
1.3758370876312256,0.5,1.6860753297805786,0.3571428656578064
1.369159460067749,0.469696968793869,1.7000563144683838,0.3571428656578064
1.363538146018982,0.5037878751754761,1.6584320068359375,0.3571428656578064
1.3387938737869263,0.5,1.6667897701263428,0.3571428656578064
1.350064992904663,0.4848484992980957,1.6605216264724731,0.3571428656578064
1.299572467803955,0.4848484992980957,1.680968999862671,0.3571428656578064
1.3773906230926514,0.48106059432029724,1.7012042999267578,0.3571428656578064
1.364692211151123,0.5,1.6625111103057861,0.3571428656578064
1.2960586547851562,0.5075757503509521,1.6975003480911255,0.3571428656578064
1.3386261463165283,0.49242424964904785,1.6658775806427002,0.3571428656578064
1.333028793334961,0.5113636255264282,1.9277150630950928,0.3571428656578064
1.3166775703430176,0.5189393758773804,2.036651849746704,0.3571428656578064
1.3011332750320435,0.5037878751754761,1.9108216762542725,0.3571428656578064
1.2674453258514404,0.5227272510528564,1.7843732833862305,0.3571428656578064
1.2799357175827026,0.5151515007019043,1.6378604173660278,0.3392857015132904
1.2886332273483276,0.4962121248245239,1.8756043910980225,0.3571428656578064
1.2816722393035889,0.4886363744735718,1.656960368156433,0.3571428656578064
1.3211028575897217,0.5075757503509521,1.6506717205047607,0.3392857015132904
1.248420238494873,0.5037878751754761,2.203443765640259,0.3214285671710968
1.2643115520477295,0.5189393758773804,2.4906909465789795,0.3571428656578064
1.2475628852844238,0.5075757503509521,1.9950840473175049,0.3571428656578064
1.2553009986877441,0.5113636255264282,1.7885617017745972,0.3392857015132904
1.207412600517273,0.5227272510528564,1.8545217514038086,0.3214285671710968
1.243168592453003,0.5151515007019043,1.7335412502288818,0.3035714328289032
1.2173768281936646,0.5075757503509521,1.8434566259384155,0.3035714328289032
1.2298802137374878,0.5189393758773804,1.8368982076644897,0.1964285671710968
1.2470213174819946,0.5151515007019043,2.3902721405029297,0.1428571492433548
1.1982502937316895,0.5340909361839294,1.7972646951675415,0.3571428656578064
1.203651785850525,0.5113636255264282,2.6134731769561768,0.3571428656578064
1.2055916786193848,0.5113636255264282,1.8005541563034058,0.2142857164144516
1.2279773950576782,0.5189393758773804,2.005387783050537,0.3571428656578064
1.176113486289978,0.5151515007019043,2.1780407428741455,0.3571428656578064
1.1727079153060913,0.5492424368858337,2.146129846572876,0.3571428656578064
1.1793889999389648,0.5037878751754761,1.6970041990280151,0.3571428656578064
1.1929978132247925,0.5303030014038086,2.9072957038879395,0.3571428656578064
1.159214735031128,0.5189393758773804,2.0054149627685547,0.3571428656578064
1.1462956666946411,0.5189393758773804,1.826481580734253,0.25
1.1683741807937622,0.5568181872367859,2.0237343311309814,0.375
1.122521996498108,0.5303030014038086,1.6958611011505127,0.3392857015132904
1.1852349042892456,0.5416666865348816,2.305941343307495,0.3571428656578064
1.1314218044281006,0.5303030014038086,2.1890251636505127,0.1964285671710968
1.1027233600616455,0.5378788113594055,2.236830234527588,0.3571428656578064
1.181057333946228,0.5378788113594055,1.787534475326538,0.3392857015132904
1.0666577816009521,0.5492424368858337,1.7763935327529907,0.3214285671710968
1.140478491783142,0.5340909361839294,1.6524404287338257,0.3392857015132904
1.1176300048828125,0.5265151262283325,4.634739875793457,0.3571428656578064
1.10933256149292,0.5303030014038086,1.8384088277816772,0.2142857164144516
1.0914499759674072,0.5530303120613098,3.3349108695983887,0.3392857015132904
1.1283206939697266,0.5151515007019043,3.163100004196167,0.3571428656578064
1.0495116710662842,0.5568181872367859,1.6739953756332397,0.3392857015132904
1.0933842658996582,0.5303030014038086,2.362769603729248,0.3571428656578064
1.0860556364059448,0.5454545617103577,2.320683002471924,0.3571428656578064
1.1998263597488403,0.5075757503509521,3.156250476837158,0.3571428656578064
1.045778751373291,0.5378788113594055,1.8097975254058838,0.3392857015132904
1.1369308233261108,0.5113636255264282,1.6978336572647095,0.375
1.1349806785583496,0.5189393758773804,3.309147596359253,0.3571428656578064
1.069043755531311,0.5492424368858337,1.7051975727081299,0.375
1.0651671886444092,0.560606062412262,2.6373610496520996,0.3571428656578064
1.0689053535461426,0.5530303120613098,1.7944066524505615,0.3035714328289032
1.0339395999908447,0.5530303120613098,2.2994496822357178,0.2142857164144516
1.034146785736084,0.5719696879386902,4.340605735778809,0.3571428656578064
1.0819445848464966,0.5530303120613098,4.82083797454834,0.3571428656578064
1.0370793342590332,0.5492424368858337,3.221796751022339,0.3571428656578064
1.00547456741333,0.5757575631141663,inf,0.375
1.0082802772521973,0.5681818127632141,3.8221421241760254,0.3392857015132904
0.9967526793479919,0.560606062412262,inf,0.3571428656578064
1.1401832103729248,0.5530303120613098,1.8103631734848022,0.3214285671710968
1.0805002450942993,0.5757575631141663,1.8015458583831787,0.3214285671710968
1.016487717628479,0.5681818127632141,1.597192406654358,0.3571428656578064
1.0360143184661865,0.5681818127632141,2.2150533199310303,0.3214285671710968
0.9834167957305908,0.5757575631141663,2.776907444000244,0.3571428656578064
1.066912055015564,0.5719696879386902,2.012660264968872,0.3392857015132904
1.053264856338501,0.560606062412262,2.7026798725128174,0.3392857015132904
1.0543817281723022,0.5454545617103577,1.9641374349594116,0.3571428656578064
0.98637855052948,0.5833333134651184,2.5867345333099365,0.3571428656578064
0.9636482000350952,0.5909090638160706,1.935794711112976,0.3214285671710968
