loss,acc
2.081650733947754,0.3359375
2.055602550506592,0.3203125
2.075735092163086,0.328125
2.0704941749572754,0.328125
2.0843141078948975,0.32421875
1.9815990924835205,0.34765625
1.9915578365325928,0.33203125
2.023085594177246,0.3203125
1.9936411380767822,0.33203125
2.0320541858673096,0.3359375
2.022922992706299,0.32421875
2.0376999378204346,0.33984375
2.047119617462158,0.31640625
2.0099263191223145,0.32421875
2.0147814750671387,0.31640625
1.9649579524993896,0.33203125
2.009845018386841,0.31640625
2.013817310333252,0.32421875
1.9411041736602783,0.3203125
1.9940683841705322,0.328125
1.9544641971588135,0.32421875
1.9938580989837646,0.32421875
1.9305894374847412,0.31640625
2.013991594314575,0.30078125
1.9680109024047852,0.32421875
2.0036635398864746,0.3203125
1.9190914630889893,0.328125
1.960625171661377,0.33984375
1.9297230243682861,0.328125
1.9888713359832764,0.3203125
1.9180711507797241,0.3359375
1.9245197772979736,0.33203125
1.9310691356658936,0.328125
1.9427096843719482,0.3359375
1.9225659370422363,0.3359375
1.9104682207107544,0.3359375
1.9684455394744873,0.3203125
1.9450377225875854,0.328125
1.9084851741790771,0.33203125
1.8938288688659668,0.33984375
1.9137358665466309,0.328125
1.9137799739837646,0.33203125
1.891363501548767,0.33203125
1.884105920791626,0.33203125
1.8901410102844238,0.32421875
1.808551549911499,0.33984375
1.9308794736862183,0.32421875
1.9091309309005737,0.33203125
1.9166371822357178,0.3359375
1.8474674224853516,0.33984375
1.870352029800415,0.3359375
1.875295877456665,0.33203125
1.8673430681228638,0.328125
1.812869906425476,0.34375
1.8730475902557373,0.3359375
1.9019381999969482,0.3203125
1.8648033142089844,0.328125
1.8460780382156372,0.33203125
1.848073959350586,0.32421875
1.8402284383773804,0.32421875
1.8715333938598633,0.33203125
1.838719367980957,0.33984375
1.8105523586273193,0.3359375
1.8361111879348755,0.3359375
1.8699760437011719,0.33203125
1.8459575176239014,0.3359375
1.839702844619751,0.33203125
1.834336280822754,0.33203125
1.8000534772872925,0.3359375
1.8518970012664795,0.33984375
1.8172065019607544,0.34375
1.8191252946853638,0.3359375
1.8584545850753784,0.33984375
1.8184641599655151,0.34375
1.7835562229156494,0.34765625
1.7989543676376343,0.33203125
1.8046705722808838,0.33984375
1.8274774551391602,0.328125
1.8074297904968262,0.34375
1.8189549446105957,0.33203125
1.8134194612503052,0.3359375
1.8127894401550293,0.3359375
1.7535502910614014,0.34765625
1.7859697341918945,0.33984375
1.8134968280792236,0.328125
1.7600337266921997,0.33984375
1.7734359502792358,0.33984375
1.7976785898208618,0.33984375
1.765645980834961,0.33984375
