loss,acc
1.8477306365966797,0.42578125
1.819093942642212,0.4296875
1.8074390888214111,0.4375
1.869528889656067,0.41796875
1.8468410968780518,0.41796875
1.8247640132904053,0.4375
1.8283365964889526,0.4296875
1.844840407371521,0.421875
1.8049789667129517,0.42578125
1.8088421821594238,0.4296875
1.8223991394042969,0.4296875
1.8054132461547852,0.421875
1.8062782287597656,0.43359375
1.8157061338424683,0.41796875
1.8170433044433594,0.42578125
1.7548983097076416,0.4296875
1.7501235008239746,0.4296875
1.8198167085647583,0.41796875
1.8265376091003418,0.421875
1.7978198528289795,0.4140625
1.7941703796386719,0.42578125
1.733083724975586,0.43359375
1.7901571989059448,0.41796875
1.7465161085128784,0.421875
1.7894749641418457,0.41796875
1.8150568008422852,0.4140625
1.7746458053588867,0.42578125
1.7729768753051758,0.42578125
1.789745807647705,0.4296875
1.7766625881195068,0.421875
1.799891471862793,0.4140625
1.7705501317977905,0.421875
1.7337861061096191,0.42578125
1.749812126159668,0.4375
1.7120368480682373,0.4453125
1.6818599700927734,0.4453125
1.7341344356536865,0.44140625
1.7477837800979614,0.42578125
1.746475100517273,0.4375
1.699088454246521,0.44921875
1.717564344406128,0.44140625
1.7438222169876099,0.43359375
1.7252800464630127,0.4296875
1.7465769052505493,0.4296875
1.7268110513687134,0.43359375
1.697641134262085,0.43359375
1.7608835697174072,0.42578125
1.7397161722183228,0.4375
1.7139666080474854,0.44140625
1.722388505935669,0.4296875
1.7238194942474365,0.43359375
1.7218180894851685,0.42578125
1.7290624380111694,0.421875
1.6374791860580444,0.4375
1.7283425331115723,0.421875
1.7172188758850098,0.421875
1.682746410369873,0.43359375
1.7227599620819092,0.421875
1.6919338703155518,0.41796875
1.6874427795410156,0.421875
1.7203419208526611,0.42578125
1.7296411991119385,0.41796875
1.6440691947937012,0.4375
1.712721586227417,0.42578125
1.7058920860290527,0.421875
1.657888650894165,0.4296875
1.6815879344940186,0.4296875
1.6894431114196777,0.43359375
1.677994728088379,0.43359375
1.7090306282043457,0.43359375
1.6353086233139038,0.44140625
1.6878526210784912,0.43359375
1.7062828540802002,0.42578125
1.6750776767730713,0.43359375
1.6932854652404785,0.42578125
1.6958341598510742,0.4296875
1.6779451370239258,0.44140625
1.6941906213760376,0.4296875
1.678675889968872,0.4296875
1.6706957817077637,0.43359375
1.671399712562561,0.4375
1.6592434644699097,0.43359375
1.638424277305603,0.43359375
1.665221929550171,0.4296875
1.6584362983703613,0.4375
1.6482734680175781,0.43359375
1.6725094318389893,0.41796875
1.6408863067626953,0.4375
1.6259857416152954,0.44140625
1.6633152961730957,0.4375
1.6286811828613281,0.44140625
1.6439106464385986,0.43359375
1.6080315113067627,0.4453125
1.6520345211029053,0.4296875
1.6402993202209473,0.44140625
1.6519570350646973,0.43359375
1.658402919769287,0.42578125
1.6615591049194336,0.4296875
1.6155147552490234,0.4453125
1.5984978675842285,0.44140625
1.6366790533065796,0.42578125
1.6257519721984863,0.4296875
1.6358633041381836,0.42578125
1.601511001586914,0.44140625
1.6101346015930176,0.43359375
1.6184685230255127,0.43359375
1.5941526889801025,0.4375
1.6111578941345215,0.43359375
1.6131682395935059,0.43359375
1.6141550540924072,0.4296875
1.5726139545440674,0.44140625
1.6143089532852173,0.43359375
1.6106376647949219,0.4375
1.6098823547363281,0.4296875
1.6012284755706787,0.4375
1.587662696838379,0.44140625
1.5926474332809448,0.44140625
1.5673160552978516,0.44921875
1.568840742111206,0.43359375
1.6061110496520996,0.43359375
1.583396553993225,0.44140625
1.530099630355835,0.4453125
1.5927424430847168,0.43359375
1.5785304307937622,0.4453125
1.5846810340881348,0.4375
1.565218210220337,0.4375
1.6178525686264038,0.421875
1.594961166381836,0.4375
1.5571882724761963,0.44921875
1.5737881660461426,0.4453125
1.5522661209106445,0.4375
1.5697035789489746,0.43359375
1.5994093418121338,0.43359375
1.5484459400177002,0.44921875
1.6145780086517334,0.42578125
1.5603795051574707,0.4453125
1.588283896446228,0.4375
1.5682520866394043,0.44921875
1.5814331769943237,0.43359375
1.587510347366333,0.44140625
1.5649003982543945,0.4375
1.5508310794830322,0.44921875
1.5577586889266968,0.44921875
1.5770792961120605,0.4453125
1.5276572704315186,0.4609375
1.5866882801055908,0.4375
1.5878746509552002,0.43359375
1.5780611038208008,0.4453125
1.531512975692749,0.4453125
1.536867618560791,0.453125
1.5520350933074951,0.44921875
1.5616194009780884,0.4296875
1.5346615314483643,0.44921875
1.5259076356887817,0.44921875
1.5762405395507812,0.4375
1.5238621234893799,0.44140625
1.5639748573303223,0.4375
1.5615761280059814,0.43359375
1.5513598918914795,0.44921875
1.5238120555877686,0.45703125
1.5590691566467285,0.4453125
1.5361154079437256,0.4453125
1.5312063694000244,0.44140625
1.5440325736999512,0.44921875
1.5217506885528564,0.44921875
1.5692346096038818,0.43359375
1.5218052864074707,0.4453125
1.5319396257400513,0.44140625
1.5308841466903687,0.44140625
1.535517692565918,0.44921875
1.5192949771881104,0.45703125
1.526545763015747,0.44140625
1.5460319519042969,0.44140625
1.5183756351470947,0.44140625
1.527111291885376,0.453125
1.5272037982940674,0.44921875
1.5483698844909668,0.4453125
1.4894055128097534,0.45703125
1.4859025478363037,0.453125
1.530566930770874,0.44921875
1.544145107269287,0.44140625
1.489048957824707,0.453125
1.5395543575286865,0.4453125
1.5174615383148193,0.44140625
1.5190330743789673,0.44921875
1.5200165510177612,0.44921875
1.5267832279205322,0.45703125
1.4768612384796143,0.453125
1.5180473327636719,0.453125
1.5087621212005615,0.44140625
1.5217187404632568,0.44921875
1.5176931619644165,0.453125
1.5260224342346191,0.44921875
1.5234239101409912,0.44921875
1.5011619329452515,0.46484375
1.5081722736358643,0.4453125
1.499784231185913,0.453125
1.5103330612182617,0.453125
1.494171380996704,0.453125
1.5175466537475586,0.44921875
1.4862043857574463,0.4609375
1.5120550394058228,0.44921875
1.5338994264602661,0.4375
1.5114476680755615,0.453125
1.496976613998413,0.453125
1.4858789443969727,0.453125
