loss,acc
2.0759644508361816,0.37890625
2.1699888706207275,0.37109375
2.146495819091797,0.375
2.123565673828125,0.3828125
2.0685455799102783,0.375
2.1430630683898926,0.37109375
2.082716703414917,0.390625
2.1016533374786377,0.37890625
2.124265432357788,0.36328125
2.132519245147705,0.375
2.098008632659912,0.375
2.0793721675872803,0.37890625
2.11167573928833,0.359375
2.0756425857543945,0.37109375
2.026515245437622,0.37890625
2.0744500160217285,0.3828125
2.056100845336914,0.375
2.0206172466278076,0.37890625
2.0379538536071777,0.37109375
2.03836989402771,0.3828125
2.09405255317688,0.3828125
2.073632001876831,0.3828125
2.0471854209899902,0.3828125
2.0846972465515137,0.37890625
2.063441753387451,0.38671875
2.0821051597595215,0.37109375
1.9881272315979004,0.37890625
2.0672006607055664,0.37890625
2.0737550258636475,0.3671875
2.0182509422302246,0.38671875
2.056180000305176,0.3828125
2.050020456314087,0.37109375
1.9596664905548096,0.39453125
1.9954274892807007,0.3828125
2.0009145736694336,0.37890625
2.0253751277923584,0.37890625
2.0244576930999756,0.37890625
2.0043511390686035,0.3828125
2.0131466388702393,0.375
1.9200825691223145,0.39453125
1.9942634105682373,0.38671875
1.9696857929229736,0.375
1.9754161834716797,0.3828125
1.9648841619491577,0.37890625
1.970586895942688,0.3828125
1.9658050537109375,0.38671875
1.9989337921142578,0.3828125
2.0088794231414795,0.3671875
1.9701857566833496,0.37890625
1.9111062288284302,0.37890625
1.9351599216461182,0.3828125
1.978007197380066,0.375
1.9713925123214722,0.37109375
1.9230073690414429,0.3828125
1.8652793169021606,0.38671875
1.8949933052062988,0.390625
1.932459831237793,0.3828125
1.9287452697753906,0.375
1.9876492023468018,0.375
1.964165210723877,0.37109375
1.9301029443740845,0.390625
1.9148942232131958,0.39453125
1.9461126327514648,0.38671875
1.9435904026031494,0.37890625
1.9195215702056885,0.39453125
1.8885102272033691,0.390625
1.8905951976776123,0.39453125
1.9611185789108276,0.38671875
1.8870131969451904,0.3828125
1.911435842514038,0.39453125
1.861593246459961,0.39453125
1.8750249147415161,0.39453125
1.9524664878845215,0.37890625
1.870986819267273,0.3984375
1.9366686344146729,0.390625
1.8771331310272217,0.40625
1.8851412534713745,0.40234375
1.9159009456634521,0.38671875
1.9222660064697266,0.390625
1.874767780303955,0.3984375
1.9067609310150146,0.3828125
1.8639380931854248,0.390625
1.870333194732666,0.38671875
1.9071321487426758,0.39453125
1.8695708513259888,0.390625
1.9075160026550293,0.3828125
1.8304780721664429,0.3984375
1.8393688201904297,0.3984375
1.908902883529663,0.38671875
1.8701741695404053,0.390625
1.8094290494918823,0.40625
1.8752542734146118,0.390625
1.8630834817886353,0.40234375
1.8837363719940186,0.390625
1.8168506622314453,0.40625
1.8389393091201782,0.39453125
1.871540904045105,0.39453125
1.848371148109436,0.40234375
1.78262197971344,0.40625
1.810288906097412,0.39453125
1.8279857635498047,0.40234375
1.8140500783920288,0.40625
1.828131079673767,0.41796875
1.795593500137329,0.41015625
1.823987603187561,0.40234375
1.798891544342041,0.4140625
1.8028491735458374,0.421875
1.7934234142303467,0.40234375
1.8306479454040527,0.41015625
1.790565848350525,0.40625
1.8128347396850586,0.4140625
1.7789808511734009,0.4140625
1.7644939422607422,0.4140625
1.7443490028381348,0.41015625
1.8273987770080566,0.40234375
1.7832119464874268,0.41015625
1.7858948707580566,0.4140625
1.8132381439208984,0.41015625
1.8269872665405273,0.3984375
1.7941170930862427,0.41015625
1.7437407970428467,0.40625
1.7606751918792725,0.42578125
1.7576640844345093,0.41796875
1.7445682287216187,0.41015625
1.7621021270751953,0.42578125
1.7827272415161133,0.40625
1.770341396331787,0.4140625
1.7170268297195435,0.40234375
1.7706366777420044,0.40234375
1.7246780395507812,0.4140625
1.7422541379928589,0.41015625
1.7265100479125977,0.40234375
1.7409822940826416,0.41015625
1.7022894620895386,0.41015625
1.7505242824554443,0.390625
1.6717278957366943,0.42578125
1.7513550519943237,0.40234375
1.721459150314331,0.421875
1.7259936332702637,0.41015625
1.7323050498962402,0.4140625
1.7439355850219727,0.40625
1.6813695430755615,0.40625
1.7048933506011963,0.41796875
1.750301480293274,0.40234375
1.7363367080688477,0.40625
1.7317631244659424,0.40234375
1.7317131757736206,0.4140625
1.7535626888275146,0.40625
1.7204720973968506,0.41015625
1.7191545963287354,0.40625
1.7280116081237793,0.4140625
1.7255922555923462,0.41015625
1.7019410133361816,0.41796875
1.6926895380020142,0.41015625
1.7221288681030273,0.4140625
1.6622800827026367,0.4296875
1.7072665691375732,0.42578125
1.7008328437805176,0.4296875
1.7053437232971191,0.41796875
1.6855552196502686,0.42578125
1.688154697418213,0.4296875
1.7054815292358398,0.42578125
1.6940407752990723,0.4296875
1.6908104419708252,0.421875
1.6999099254608154,0.43359375
1.6730146408081055,0.43359375
1.6790658235549927,0.43359375
1.6672956943511963,0.4296875
1.663522720336914,0.43359375
