loss,acc
1.6884560585021973,0.34765625
1.6717790365219116,0.34765625
1.6774108409881592,0.3515625
1.6556634902954102,0.35546875
1.678810715675354,0.3515625
1.6401898860931396,0.36328125
1.6653344631195068,0.3515625
1.6573936939239502,0.35546875
1.671095371246338,0.3515625
1.6426024436950684,0.359375
1.6493027210235596,0.36328125
1.6432026624679565,0.35546875
1.642920970916748,0.359375
1.625381588935852,0.3671875
1.62237548828125,0.359375
1.6475551128387451,0.36328125
1.6228355169296265,0.3671875
1.6467902660369873,0.3515625
1.6341279745101929,0.35546875
1.6174659729003906,0.3671875
1.624521017074585,0.3515625
1.6241443157196045,0.359375
1.5986992120742798,0.37890625
1.61106538772583,0.36328125
1.6342158317565918,0.3515625
1.598386287689209,0.375
1.61104416847229,0.3671875
1.624039888381958,0.37109375
1.6085829734802246,0.37890625
1.583634853363037,0.390625
1.615175485610962,0.3671875
1.601383924484253,0.375
1.607328176498413,0.37109375
1.5750662088394165,0.3984375
1.5927106142044067,0.3828125
1.5784621238708496,0.39453125
1.5949537754058838,0.39453125
1.575927495956421,0.3984375
1.5901811122894287,0.3984375
1.5750067234039307,0.3984375
1.5782750844955444,0.39453125
1.5659723281860352,0.3984375
1.5860350131988525,0.3984375
1.5527317523956299,0.41015625
1.5690099000930786,0.3984375
1.5600539445877075,0.40234375
1.5648068189620972,0.40625
1.5741193294525146,0.40234375
1.5931209325790405,0.38671875
1.5506024360656738,0.40625
1.552195429801941,0.4140625
1.5585951805114746,0.3984375
1.5537431240081787,0.40625
1.5512244701385498,0.40234375
1.5551838874816895,0.3984375
1.558248519897461,0.40234375
1.5559358596801758,0.390625
1.5612422227859497,0.39453125
1.5230847597122192,0.40625
1.5190365314483643,0.4140625
1.538406491279602,0.40234375
1.5613983869552612,0.390625
1.540902018547058,0.39453125
1.530795693397522,0.4140625
1.5047402381896973,0.41015625
1.5413050651550293,0.3984375
1.506129503250122,0.41015625
1.5305204391479492,0.4140625
1.5175867080688477,0.421875
1.4970448017120361,0.43359375
1.5308401584625244,0.421875
1.5256530046463013,0.42578125
1.5111429691314697,0.42578125
1.5293596982955933,0.421875
1.5321028232574463,0.42578125
1.4841980934143066,0.43359375
1.5163822174072266,0.4296875
1.5240051746368408,0.41796875
1.5235636234283447,0.41796875
1.5153287649154663,0.41796875
1.5137488842010498,0.4296875
1.5178804397583008,0.4140625
1.5260018110275269,0.421875
1.497186303138733,0.43359375
1.4996747970581055,0.4296875
1.5300508737564087,0.4140625
1.5118324756622314,0.41796875
1.488166332244873,0.4296875
1.5068708658218384,0.42578125
1.4964078664779663,0.4296875
1.5186374187469482,0.41015625
1.4965977668762207,0.4296875
1.5081294775009155,0.4140625
1.4998197555541992,0.421875
1.515485167503357,0.4140625
1.5018126964569092,0.41796875
1.5009703636169434,0.42578125
1.5068974494934082,0.4140625
1.4773916006088257,0.42578125
1.4817216396331787,0.4296875
1.493030071258545,0.40625
1.4643592834472656,0.44140625
1.487504005432129,0.421875
1.4801287651062012,0.43359375
1.479819655418396,0.43359375
1.4816184043884277,0.4296875
1.479793906211853,0.421875
1.4979718923568726,0.41015625
1.4718018770217896,0.43359375
1.4963891506195068,0.41796875
1.4566686153411865,0.43359375
1.4779491424560547,0.421875
1.4757921695709229,0.4296875
1.4720252752304077,0.42578125
1.4759565591812134,0.4375
1.4877033233642578,0.421875
1.4848220348358154,0.421875
1.4703654050827026,0.42578125
1.4696546792984009,0.4375
1.4772026538848877,0.4296875
1.4695720672607422,0.4375
1.4555633068084717,0.4453125
1.4801673889160156,0.43359375
