intercept0,intercept1,intercept2,intercept3,intercept4,intercept5,age,sexm,nihss_baseline,mrs_before,stroke_beforey,tia_beforey,ich_beforey,rf_hypertoniay,rf_diabetesy,rf_hypercholesterolemiay,rf_smokery,rf_atrial_fibrillationy,rf_chdy
-0.20826460421085358,-0.049292467534542084,-0.012357222847640514,-0.31480148434638977,-0.35592085123062134,-1.661439061164856,-0.005877156661015043,0.004695057831707475,0.15270711521865646,0.4714442220060457,0.23731004751501236,-0.3392310775852834,-0.13012664308167654,0.6082077534948588,-0.011504048743885529,-0.170470647717159,0.3494086417235803,0.2126362802028185,0.3101672699736384
-0.20774807035923004,-0.05246621370315552,-0.006982648745179176,-0.3179751932621002,-0.3541546165943146,-1.6650441884994507,-0.006242473125270987,0.013767537557075615,0.15249058092266723,0.47280452751970453,0.23447174629489295,-0.3274324790753343,-0.08261446326984823,0.6080466795460199,-0.013281174266956457,-0.1681103683078838,0.3457221615622022,0.21286580730875712,0.3003311924832349
-0.20707769691944122,-0.049277689307928085,-0.014963904395699501,-0.31553879380226135,-0.34671807289123535,-1.6578443050384521,-0.006336009767290144,0.01687388127144752,0.1531879973260122,0.4680519763438338,0.24074005741030713,-0.3264858672695495,-0.1474574429553802,0.5999082391367966,-0.009557007068098429,-0.1701128575275913,0.3482444390452398,0.20190913491140874,0.31885856208811936
-0.21320725977420807,-0.0515746995806694,-0.007860527373850346,-0.3040897250175476,-0.3522035777568817,-1.6609787940979004,-0.006216905210682306,0.0060639866601212115,0.1538441474642497,0.47648470673572757,0.22784100373956798,-0.33656537709142814,-0.14742020852835241,0.6025398198258918,-0.009764124952105494,-0.16130910067262733,0.34499740734421963,0.21592404347029115,0.304004226169323
-0.21004454791545868,-0.049305208027362823,-0.010191920213401318,-0.30846643447875977,-0.3482380509376526,-1.6737807989120483,-0.005999396691243693,0.011833049581376978,0.15268190727242842,0.47280014576973783,0.23003734117635624,-0.3251068204037416,-0.1167623253842988,0.5982374318392473,-0.020011074211984132,-0.17335218645023168,0.3497044300803017,0.20347198151237283,0.31871318400148624
