loss,acc
1.8353780508041382,0.40625
1.876606822013855,0.39453125
1.8267160654067993,0.3984375
1.867891550064087,0.38671875
1.8370749950408936,0.40625
1.8580329418182373,0.3984375
1.8467183113098145,0.40234375
1.826931357383728,0.40234375
1.8204922676086426,0.3984375
1.8232513666152954,0.390625
1.8582558631896973,0.38671875
1.8023591041564941,0.3984375
1.835566759109497,0.3984375
1.7841356992721558,0.41796875
1.8387666940689087,0.3984375
1.78590989112854,0.41796875
1.7646584510803223,0.41796875
1.8016375303268433,0.40625
1.7695400714874268,0.41015625
1.8242077827453613,0.3984375
1.8176908493041992,0.41796875
1.8108413219451904,0.4140625
1.7895863056182861,0.40625
1.7975090742111206,0.40625
1.7663416862487793,0.421875
1.7463152408599854,0.421875
1.7657159566879272,0.4140625
1.813148021697998,0.41015625
1.7616815567016602,0.4140625
1.8033082485198975,0.40625
1.7273430824279785,0.42578125
1.7301750183105469,0.42578125
1.7824666500091553,0.40625
1.7753514051437378,0.4140625
1.7150521278381348,0.42578125
1.7765655517578125,0.40234375
1.7632004022598267,0.41015625
1.7205495834350586,0.4296875
1.7649322748184204,0.40625
1.7483664751052856,0.41796875
1.737436056137085,0.41796875
1.7704758644104004,0.40234375
1.740983009338379,0.41015625
1.711984634399414,0.41796875
1.723514437675476,0.4140625
1.745389461517334,0.40625
1.7222654819488525,0.41015625
1.7155123949050903,0.40625
1.663536787033081,0.42578125
1.7214773893356323,0.42578125
1.7137370109558105,0.421875
1.6927220821380615,0.42578125
1.6715104579925537,0.41796875
1.684321403503418,0.42578125
1.6982338428497314,0.43359375
1.6666460037231445,0.4296875
1.6715781688690186,0.42578125
1.6833633184432983,0.4375
1.6811009645462036,0.4140625
1.7175205945968628,0.4140625
1.6750741004943848,0.421875
1.6717103719711304,0.421875
1.7115490436553955,0.4140625
1.6498050689697266,0.4296875
1.6845334768295288,0.42578125
1.6948177814483643,0.41015625
1.672318935394287,0.41796875
1.6745936870574951,0.4140625
1.6678080558776855,0.4140625
1.6550350189208984,0.421875
1.6308605670928955,0.43359375
1.6244181394577026,0.4296875
1.6655296087265015,0.421875
1.616882562637329,0.4296875
1.6248011589050293,0.421875
1.6225647926330566,0.4296875
1.6817550659179688,0.4140625
1.6384556293487549,0.41796875
1.6089752912521362,0.4296875
1.6246378421783447,0.42578125
1.6420583724975586,0.4296875
1.6294848918914795,0.42578125
1.6465544700622559,0.41796875
1.5953097343444824,0.4375
1.6489934921264648,0.41015625
1.6553294658660889,0.41796875
1.6320055723190308,0.41796875
1.5949296951293945,0.421875
1.6327269077301025,0.42578125
1.6518819332122803,0.40625
1.6030118465423584,0.4296875
1.6155750751495361,0.42578125
1.6284339427947998,0.40625
1.6193010807037354,0.41796875
1.6294302940368652,0.4140625
1.6242320537567139,0.4140625
1.6018816232681274,0.42578125
1.6101388931274414,0.421875
1.6012858152389526,0.4296875
1.6066752672195435,0.421875
1.6047227382659912,0.41796875
1.6192505359649658,0.421875
1.5654816627502441,0.43359375
1.6124966144561768,0.41796875
1.6017006635665894,0.4296875
1.600548267364502,0.421875
1.6150298118591309,0.421875
1.6142297983169556,0.42578125
1.5881950855255127,0.4296875
1.5996203422546387,0.4375
1.562362551689148,0.4296875
1.5851112604141235,0.4375
1.5823986530303955,0.42578125
1.5857512950897217,0.421875
1.5537371635437012,0.44140625
1.5738224983215332,0.4296875
1.5615906715393066,0.42578125
1.602170467376709,0.41796875
1.5569512844085693,0.44140625
1.5374667644500732,0.4453125
1.5826058387756348,0.4296875
1.5763208866119385,0.4375
1.5654867887496948,0.4296875
1.5555391311645508,0.44140625
1.5084807872772217,0.44921875
1.5762747526168823,0.42578125
1.5566613674163818,0.43359375
1.5349798202514648,0.44140625
1.5657057762145996,0.44140625
1.5546972751617432,0.44140625
1.5199861526489258,0.4453125
1.5271008014678955,0.453125
1.5560557842254639,0.4453125
1.5532145500183105,0.43359375
1.5321515798568726,0.4453125
1.4979121685028076,0.4453125
1.5364806652069092,0.4453125
1.5320831537246704,0.4453125
1.546621561050415,0.43359375
1.5216548442840576,0.44140625
1.5699299573898315,0.4296875
1.5451323986053467,0.44140625
1.5379843711853027,0.4375
1.5437660217285156,0.44140625
1.538992166519165,0.4375
1.5125539302825928,0.453125
1.5282540321350098,0.4375
1.5457217693328857,0.4375
1.5442167520523071,0.44140625
1.5472354888916016,0.4375
1.5312795639038086,0.4453125
1.5012049674987793,0.44921875
1.5232832431793213,0.4375
1.4878090620040894,0.4453125
1.5107413530349731,0.4453125
1.4890574216842651,0.4453125
1.528578281402588,0.421875
1.5109245777130127,0.453125
1.5151057243347168,0.44140625
1.5180811882019043,0.4375
1.539547324180603,0.421875
1.5224679708480835,0.44921875
1.5311673879623413,0.44140625
1.5266753435134888,0.44140625
1.5184845924377441,0.43359375
1.5065736770629883,0.44921875
1.515128493309021,0.44140625
1.5203908681869507,0.4296875
1.4935925006866455,0.4453125
1.5291845798492432,0.43359375
1.4938939809799194,0.4375
1.484149694442749,0.4375
1.51553213596344,0.4296875
1.524048089981079,0.43359375
1.4925343990325928,0.44921875
1.5101138353347778,0.4453125
1.4966371059417725,0.4453125
1.4955244064331055,0.4375
1.4589033126831055,0.4453125
1.487973690032959,0.44921875
1.5150396823883057,0.43359375
1.4972034692764282,0.44921875
1.4736292362213135,0.4453125
1.4625029563903809,0.45703125
1.502150297164917,0.4375
1.4829649925231934,0.4375
1.4809739589691162,0.44921875
1.4530824422836304,0.453125
1.48905348777771,0.4453125
1.4898500442504883,0.4453125
1.5160226821899414,0.43359375
1.4792611598968506,0.453125
1.4873082637786865,0.45703125
1.490889549255371,0.44921875
1.5007035732269287,0.4375
1.4528791904449463,0.45703125
1.4720380306243896,0.453125
1.465682029724121,0.45703125
1.499265432357788,0.44140625
1.4529447555541992,0.4609375
1.5046753883361816,0.4375
1.4713695049285889,0.453125
1.4741750955581665,0.44921875
1.4781203269958496,0.44140625
1.4730994701385498,0.4453125
1.470029592514038,0.4609375
1.4757442474365234,0.453125
1.480370283126831,0.45703125
1.4877378940582275,0.4453125
1.4579648971557617,0.45703125
1.4476027488708496,0.453125
1.4883897304534912,0.44921875
1.4704570770263672,0.4609375
1.4884088039398193,0.4375
1.4819416999816895,0.453125
1.4608020782470703,0.44921875
1.4612414836883545,0.44140625
1.4664061069488525,0.45703125
1.4899061918258667,0.4375
1.4355472326278687,0.45703125
1.4580484628677368,0.45703125
1.4518334865570068,0.46484375
1.4376757144927979,0.453125
1.4795517921447754,0.4453125
1.4593217372894287,0.45703125
1.4385709762573242,0.45703125
1.4615609645843506,0.4453125
1.445678949356079,0.46484375
1.4643205404281616,0.4609375
1.435848593711853,0.46484375
1.4116759300231934,0.48828125
1.4477204084396362,0.46875
1.4660813808441162,0.4609375
1.4511950016021729,0.46484375
1.4466207027435303,0.47265625
1.4818062782287598,0.453125
1.4550803899765015,0.46875
1.4300864934921265,0.4765625
1.4370090961456299,0.47265625
1.4538216590881348,0.47265625
1.4345414638519287,0.46875
1.4560105800628662,0.4609375
1.46605384349823,0.46484375
1.4525352716445923,0.47265625
1.442413330078125,0.47265625
1.4551386833190918,0.46875
1.4494205713272095,0.48046875
1.4487183094024658,0.46875
1.4269745349884033,0.484375
1.442375659942627,0.47265625
1.4465515613555908,0.46875
1.4391703605651855,0.46875
1.4489418268203735,0.4609375
1.4100427627563477,0.48046875
1.4136749505996704,0.46875
1.456968069076538,0.47265625
1.4428489208221436,0.4765625
1.4506158828735352,0.4765625
1.461370825767517,0.45703125
1.4464514255523682,0.48046875
1.4225585460662842,0.48828125
1.4243385791778564,0.4765625
1.4173797369003296,0.484375
1.4253718852996826,0.4765625
1.4225362539291382,0.484375
1.4230653047561646,0.47265625
1.4506527185440063,0.46484375
1.4296119213104248,0.48828125
1.440317988395691,0.48046875
1.420824408531189,0.48046875
1.4291973114013672,0.48046875
1.439194917678833,0.47265625
1.4389712810516357,0.47265625
1.4362070560455322,0.48046875
1.424004316329956,0.46875
1.4480273723602295,0.4609375
1.4250338077545166,0.4765625
1.4080910682678223,0.484375
1.4268585443496704,0.47265625
1.4297442436218262,0.46875
1.4392695426940918,0.46875
1.4457907676696777,0.4609375
1.4155774116516113,0.48828125
1.4180798530578613,0.47265625
1.443267583847046,0.46875
1.428986668586731,0.4765625
1.4268269538879395,0.47265625
1.4216136932373047,0.484375
1.4211373329162598,0.4765625
1.4410309791564941,0.46484375
1.4308016300201416,0.48046875
1.4198439121246338,0.47265625
1.412198781967163,0.48046875
1.4227395057678223,0.47265625
1.4148130416870117,0.4765625
1.4254118204116821,0.4765625
1.4336408376693726,0.46484375
1.412705898284912,0.484375
1.4112998247146606,0.48046875
1.4285964965820312,0.4765625
1.4121825695037842,0.48046875
1.4375337362289429,0.47265625
1.414417028427124,0.48828125
1.4073580503463745,0.484375
1.4195001125335693,0.484375
1.4116061925888062,0.484375
1.399979591369629,0.49609375
1.4193929433822632,0.48046875
1.4304659366607666,0.484375
1.4317941665649414,0.48046875
1.398698329925537,0.4921875
1.4144470691680908,0.48828125
1.4213159084320068,0.48828125
1.4149218797683716,0.4921875
1.4033982753753662,0.484375
1.4351495504379272,0.48046875
1.418279767036438,0.4921875
1.4172654151916504,0.48828125
1.4089858531951904,0.484375
1.4003331661224365,0.49609375
1.411017656326294,0.49609375
1.3936011791229248,0.48828125
1.3932833671569824,0.49609375
1.435842752456665,0.484375
1.433800220489502,0.47265625
1.41707444190979,0.484375
1.408866047859192,0.49609375
1.4242808818817139,0.4921875
1.3978184461593628,0.4921875
1.3903508186340332,0.48828125
1.3935184478759766,0.50390625
1.4219175577163696,0.484375
1.4076151847839355,0.484375
1.4204760789871216,0.4765625
1.4086544513702393,0.484375
1.3780806064605713,0.4921875
1.4025861024856567,0.5
1.4146088361740112,0.48828125
1.4026750326156616,0.49609375
1.4314324855804443,0.4765625
1.421446442604065,0.484375
1.4086642265319824,0.49609375
1.4080930948257446,0.48828125
1.4023287296295166,0.4921875
1.4054336547851562,0.4921875
1.402356505393982,0.4921875
1.4015098810195923,0.49609375
1.3858259916305542,0.5
1.4112396240234375,0.48828125
1.4111101627349854,0.48828125
1.4358811378479004,0.46875
1.4067153930664062,0.48828125
1.3956570625305176,0.49609375
1.366493821144104,0.5078125
1.4029513597488403,0.4921875
1.4032909870147705,0.48828125
1.3956210613250732,0.4921875
1.406614065170288,0.48828125
1.3976953029632568,0.484375
1.4137368202209473,0.484375
1.4304797649383545,0.4765625
1.379072904586792,0.50390625
1.379977822303772,0.5
1.3893417119979858,0.50390625
1.3995938301086426,0.48046875
1.3893243074417114,0.4921875
1.379389762878418,0.49609375
1.4042657613754272,0.49609375
1.401681900024414,0.4921875
1.381652593612671,0.49609375
1.3929469585418701,0.48828125
1.3798086643218994,0.484375
1.3908708095550537,0.5
1.3762880563735962,0.4921875
1.3790762424468994,0.50390625
